Price,Open
Ticker,EURUSD=X
2022-01-01,1.1373846530914307
2022-01-02,1.1373846530914307
2022-01-03,1.1373846530914307
2022-01-04,1.1301988363265991
2022-01-05,1.1285407543182373
2022-01-06,1.1312217712402344
2022-01-07,1.129586100578308
2022-01-08,1.135344386100769
2022-01-09,1.135344386100769
2022-01-10,1.135344386100769
2022-01-11,1.1332728862762451
2022-01-12,1.1370097398757935
2022-01-13,1.1439814567565918
2022-01-14,1.14565908908844
2022-01-15,1.1412137746810913
2022-01-16,1.1412137746810913
2022-01-17,1.1412137746810913
2022-01-18,1.141291856765747
2022-01-19,1.1330032348632812
2022-01-20,1.134352684020996
2022-01-21,1.1315417289733887
2022-01-22,1.1340954303741455
2022-01-23,1.1340954303741455
2022-01-24,1.1340954303741455
2022-01-25,1.132387399673462
2022-01-26,1.130352258682251
2022-01-27,1.1242270469665527
2022-01-28,1.1146159172058105
2022-01-29,1.115138053894043
2022-01-30,1.115138053894043
2022-01-31,1.115138053894043
2022-02-01,1.12291419506073
2022-02-02,1.1273066997528076
2022-02-03,1.1299946308135986
2022-02-04,1.1435105800628662
2022-02-05,1.1454622745513916
2022-02-06,1.1454622745513916
2022-02-07,1.1454622745513916
2022-02-08,1.144086241722107
2022-02-09,1.1421130895614624
2022-02-10,1.142126202583313
2022-02-11,1.1411746740341187
2022-02-12,1.1365832090377808
2022-02-13,1.1365832090377808
2022-02-14,1.1365832090377808
2022-02-15,1.1306078433990479
2022-02-16,1.135563611984253
2022-02-17,1.1373329162597656
2022-02-18,1.1363893747329712
2022-02-19,1.131733775138855
2022-02-20,1.131733775138855
2022-02-21,1.131733775138855
2022-02-22,1.1309658288955688
2022-02-23,1.1330546140670776
2022-02-24,1.1305949687957764
2022-02-25,1.1190814971923828
2022-02-26,1.118105411529541
2022-02-27,1.118105411529541
2022-02-28,1.118105411529541
2022-03-01,1.1214659214019775
2022-03-02,1.1131023168563843
2022-03-03,1.1113580465316772
2022-03-04,1.1069294214248657
2022-03-05,1.087393879890442
2022-03-06,1.087393879890442
2022-03-07,1.087393879890442
2022-03-08,1.08695650100708
2022-03-09,1.0900845527648926
2022-03-10,1.1073338985443115
2022-03-11,1.1012123823165894
2022-03-12,1.0932546854019165
2022-03-13,1.0932546854019165
2022-03-14,1.0932546854019165
2022-03-15,1.094534993171692
2022-03-16,1.0967316627502441
2022-03-17,1.102244257926941
2022-03-18,1.1098902225494385
2022-03-19,1.1042159795761108
2022-03-20,1.1042159795761108
2022-03-21,1.1042159795761108
2022-03-22,1.1016370058059692
2022-03-23,1.1030100584030151
2022-03-24,1.1006306409835815
2022-03-25,1.100897192955017
2022-03-26,1.098189115524292
2022-03-27,1.098189115524292
2022-03-28,1.098189115524292
2022-03-29,1.0993843078613281
2022-03-30,1.1091516017913818
2022-03-31,1.1161835193634033
2022-04-01,1.1072357892990112
2022-04-02,1.1047282218933105
2022-04-03,1.1047282218933105
2022-04-04,1.1047282218933105
2022-04-05,1.0975863933563232
2022-04-06,1.090643286705017
2022-04-07,1.0898232460021973
2022-04-08,1.0864840745925903
2022-04-09,1.0884946584701538
2022-04-10,1.0884946584701538
2022-04-11,1.0884946584701538
2022-04-12,1.0877959728240967
2022-04-13,1.0826143026351929
2022-04-14,1.089656949043274
2022-04-15,1.0820988416671753
2022-04-16,1.081525444984436
2022-04-17,1.081525444984436
2022-04-18,1.081525444984436
2022-04-19,1.0781787633895874
2022-04-20,1.0794472694396973
2022-04-21,1.0849870443344116
2022-04-22,1.0835175514221191
2022-04-23,1.0811045169830322
2022-04-24,1.0811045169830322
2022-04-25,1.0811045169830322
2022-04-26,1.0714209079742432
